1.386138613861385982e-01,3.649966660262297324e+01
1.400140014001400035e-01,3.649731846734151475e+01
1.414141414141414088e-01,3.649493772555057092e+01
1.428142814281428141e-01,3.649252689062178234e+01
1.442144214421442194e-01,3.649008866519659477e+01
1.456145614561455970e-01,3.648762577917276673e+01
1.470147014701470023e-01,3.648514084341743313e+01
1.484148414841484076e-01,3.648263622515163007e+01
1.498149814981498129e-01,3.648011394896627024e+01
1.512151215121512182e-01,3.647757562552739330e+01
1.526152615261526235e-01,3.647502240830670672e+01
1.540154015401540011e-01,3.647245497719234919e+01
1.554155415541554064e-01,3.646987354663212955e+01
1.568156815681568117e-01,3.646727789505911943e+01
1.582158215821582170e-01,3.646466741173707504e+01
1.596159615961596223e-01,3.646204115683580227e+01
1.610161016101609999e-01,3.645939793046188981e+01
1.624162416241624052e-01,3.645673634650761841e+01
1.638163816381638105e-01,3.645405490748655808e+01
1.652165216521652158e-01,3.645135207696544200e+01
1.666166616661666211e-01,3.644862634673511792e+01
1.680168016801680264e-01,3.644587629644591686e+01
1.694169416941694040e-01,3.644310064403872218e+01
1.708170817081708093e-01,3.644029828589414421e+01
1.722172217221722146e-01,3.643746832617954823e+01
1.736173617361736199e-01,3.643461009537742967e+01
1.750175017501750252e-01,3.643172315841493258e+01
1.764176417641764028e-01,3.642880731317483622e+01
1.778177817781778081e-01,3.642586258045022163e+01
1.792179217921792134e-01,3.642288918660799624e+01
1.806180618061806187e-01,3.641988754035361353e+01
1.820182018201820240e-01,3.641685820504677196e+01
1.834183418341834015e-01,3.641380186801288943e+01
1.848184818481848068e-01,3.641071930823930103e+01
1.862186218621862122e-01,3.640761136374189277e+01
1.876187618761876175e-01,3.640447889975645523e+01
1.890189018901890228e-01,3.640132277874754152e+01
1.904190419041904003e-01,3.639814383305738232e+01
1.918191819181918056e-01,3.639494284083508546e+01
1.932193219321932109e-01,3.639172050570753925e+01
1.946194619461946163e-01,3.638847744048155164e+01
1.960196019601960216e-01,3.638521415500238021e+01
1.974197419741974269e-01,3.638193104815187695e+01
1.988198819881988044e-01,3.637862840383716900e+01
2.002200220022002097e-01,3.637530639071726313e+01
2.016201620162016150e-01,3.637196506532475837e+01
2.030203020302030203e-01,3.636860437817448144e+01
2.044204420442044257e-01,3.636522418240690513e+01
2.058205820582058032e-01,3.636182424448355732e+01
2.072207220722072085e-01,3.635840425644586560e+01
2.086208620862086138e-01,3.635496384925182412e+01
2.100210021002100191e-01,3.635150260672610045e+01
2.114211421142114244e-01,3.634802007968891502e+01
2.128212821282128298e-01,3.634451579986742331e+01
2.142214221422142073e-01,3.634098929324038352e+01
2.156215621562156126e-01,3.633744009251650908e+01
2.170217021702170179e-01,3.633386774849913792e+01
2.184218421842184232e-01,3.633027184014450484e+01
2.198219821982198285e-01,3.632665198317265265e+01
2.212221222122212061e-01,3.632300783714128301e+01
2.226222622262226114e-01,3.631933911094025547e+01
2.240224022402240167e-01,3.631564556670711141e+01
2.254225422542254220e-01,3.631192702220387503e+01
2.268226822682268273e-01,3.630818335172779143e+01
2.282228222822282049e-01,3.630441448565821361e+01
2.296229622962296102e-01,3.630062040876261875e+01
2.310231023102310155e-01,3.629680115740411850e+01
2.324232423242324208e-01,3.629295681580398281e+01
2.338233823382338261e-01,3.628908751151993783e+01
2.352235223522352037e-01,3.628519341030438028e+01
2.366236623662366090e-01,3.628127471050430586e+01
2.380238023802380143e-01,3.627733163716246878e+01
2.394239423942394196e-01,3.627336443596737325e+01
2.408240824082408249e-01,3.626937336719419136e+01
2.422242224222422302e-01,3.626535869976165571e+01
